OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
3286,640255,W  WYOMING  AVE,85040,B,3,Conventional,186.350578449089
3287,640257,BELFIELD  AVE,16560,B,2,Conventional,303.188488819967
3288,640262,W  WYOMING  AVE,85040,B,3,Conventional,95.7740531128759
3289,640264,OLD YORK  RD,61300,B,4,Conventional,234.743889460191
3290,640270,W  WYOMING  AVE,85040,B,3,Conventional,114.362661038865
3291,640282,W  WYOMING  AVE,85040,B,3,Conventional,110.745690778318
3292,640304,W  WYOMING  AVE,85040,B,3,Conventional,264.679522308432
3293,640311,W  WYOMING  AVE,85040,B,3,Conventional,83.8550601894009
3294,640319,N  5TH  ST,87890,B,3,Conventional,118.654929747001
3295,640323,W  WYOMING  AVE,85040,B,3,Conventional,172.046990123471
3296,640328,RISING SUN  AVE,68600,B,2,Conventional,251.090119054387
3297,640329,W  WYOMING  AVE,85040,B,3,Conventional,46.4824013357455
3298,640334,W  WYOMING  AVE,85040,B,3,Conventional,146.497481770028
3299,640350,E  WYOMING  AVE,85020,B,3,Conventional,216.778209797796
3300,640351,E  WYOMING  AVE,85020,B,3,Conventional,99.7740090584803
3301,640360,E  WYOMING  AVE,85020,B,3,Conventional,119.118444685353
3302,640362,RISING SUN  AVE,68600,B,2,Conventional,93.5471419074798
3303,640366,E  WYOMING  AVE,85020,B,3,Conventional,153.614618285461
3304,640375,N  5TH  ST,87890,B,3,Conventional,114.515017418211
3305,640378,E  WYOMING  AVE,85020,B,3,Conventional,92.9340202589205
3306,640382,W  WINGOHOCKING  ST,83820,TF,4,Conventional,99.5072687253185
3307,640383,E  WYOMING  AVE,85020,B,3,Conventional,83.4603999606799
3308,640391,E  WYOMING  AVE,85020,B,3,Conventional,64.9718635254773
3309,640396,RISING SUN  AVE,68600,B,2,Conventional,17.2631240552972
3310,640410,E  WYOMING  AVE,85020,B,3,Conventional,82.9264274285061
3311,640411,OLD YORK  RD,61300,B,4,Conventional,223.413771886938
3312,640412,BELFIELD  AVE,16560,B,2,Conventional,274.833727494253
3313,640425,E  WYOMING  AVE,85020,B,3,Conventional,176.940227417186
3314,640426,N  5TH  ST,87890,B,3,Conventional,53.4271322623199
3315,640427,E  WYOMING  AVE,85020,B,3,Conventional,64.9599477936985
3316,640442,E  WYOMING  AVE,85020,B,3,Conventional,113.64075050325
3317,640444,E  WYOMING  AVE,85020,B,3,Conventional,18.2053375861294
3318,640445,RISING SUN  AVE,68600,B,2,Conventional,62.9018578583404
3319,640462,CASTOR  AVE,21880,B,2,Sharrow,395.890594637232
3320,640465,E  WYOMING  AVE,85020,B,3,Conventional,149.734357663525
3321,640466,OLD YORK  RD,61300,B,2,Conventional,77.6884112495405
3322,640474,N  5TH  ST,87890,B,3,Conventional,56.0175976846478
3323,640476,RISING SUN  AVE,68600,B,2,Conventional,34.539822280518
3324,640477,E  WYOMING  AVE,85020,B,3,Conventional,89.6117783144523
3325,640479,ORTHODOX  ST,61800,B,3,Sharrow,165.891137113684
3326,640480,E  WYOMING  AVE,85020,B,3,Conventional,34.8558087180368
3327,640487,E  WYOMING  AVE,85020,B,3,Conventional,85.162008458429
3328,640493,E  WYOMING  AVE,85020,B,3,Conventional,79.7461935131098
3329,640494,RISING SUN  AVE,68600,B,2,Conventional,29.2850120820849
3330,640508,E  WYOMING  AVE,85020,B,3,Conventional,81.6949468640255
3331,640513,E  WYOMING  AVE,85020,B,3,Conventional,114.444540474943
3332,640529,ORTHODOX  ST,61800,FT,3,Paint Buffered,142.530085880244
3333,640535,RISING SUN  AVE,68600,B,2,Conventional,63.4272965258848
3334,640539,OLD YORK  RD,61300,B,2,Conventional,118.433225852366
3335,640543,N  5TH  ST,87890,B,3,Conventional,111.300100197792
3336,640561,CASTOR  AVE,21880,B,2,Sharrow,241.146988299976
3337,640579,RISING SUN  AVE,68600,B,2,Conventional,64.2719645399346
3338,640592,N  5TH  ST,87890,B,3,Conventional,54.0834245360062
3339,640602,ORTHODOX  ST,61800,FT,3,Paint Buffered,190.796172441404
3340,640625,N  5TH  ST,87890,B,3,Conventional,53.5461931397114
3341,640627,RISING SUN  AVE,68600,B,2,Conventional,66.592987380018
3342,640632,ORTHODOX  ST,61800,FT,3,Paint Buffered,87.580297084341
3343,640642,G  ST,35900,B,3,Conventional,238.792858737961
3344,640663,N  5TH  ST,87890,B,3,Conventional,51.8503743048731
3345,640677,ORTHODOX  ST,61800,FT,3,Paint Buffered,133.16191044225
3346,640678,G  ST,35900,B,3,Conventional,75.5337167394258
3347,640684,N  5TH  ST,87890,B,3,Conventional,58.9699594791309
3348,640701,ORTHODOX  ST,61800,FT,3,Paint Buffered,122.798656527944
3349,640714,G  ST,35900,B,3,Conventional,71.1725763059544
3350,640718,N  5TH  ST,87890,B,3,Conventional,67.4267232288165
3351,640732,ORTHODOX  ST,61800,FT,3,Paint Buffered,186.538624348789
3352,640735,N  5TH  ST,87890,B,3,Conventional,58.4205535729838
3353,640752,RAMONA  AVE,67300,B,4,Paint Buffered,149.443263278404
3354,640764,N  5TH  ST,87890,B,3,Conventional,95.1355351554982
3355,640777,RAMONA  AVE,67300,B,4,Paint Buffered,267.041104223051
3356,640778,G  ST,35900,B,3,Conventional,197.935832645176
3357,640800,RISING SUN  AVE,68600,B,2,Conventional,485.525402548209
3358,640814,G  ST,35900,B,3,Conventional,102.648588833638
3359,640845,E  CAYUGA  ST,21940,B,4,Conventional,80.0214503606
3360,640849,E  CAYUGA  ST,21940,B,4,Conventional,70.226900435378
3361,640852,E  CAYUGA  ST,21940,B,4,Conventional,73.1066080016958
3362,640853,N  5TH  ST,87890,B,3,Conventional,232.980472395645
3363,640857,E  CAYUGA  ST,21940,B,4,Conventional,75.6569006265393
3364,640860,RISING SUN  AVE,68600,B,2,Conventional,271.642930757606
3365,640862,E  CAYUGA  ST,21940,B,4,Conventional,70.5770049510266
3366,640864,E  CAYUGA  ST,21940,B,4,Conventional,75.4809180783987
3367,640865,E  CAYUGA  ST,21940,B,4,Conventional,74.9409244617667
3368,640869,E  CAYUGA  ST,21940,B,4,Conventional,69.364307072362
3369,640874,E  CAYUGA  ST,21940,B,4,Conventional,73.4657707597572
3370,640879,E  CAYUGA  ST,21940,B,4,Conventional,84.4007238873845
3371,640884,E  CAYUGA  ST,21940,B,4,Conventional,80.1919688476898
3372,640888,W  LYCOMING  ST,52100,B,4,Conventional,123.624815307136
3373,640890,E  CAYUGA  ST,21940,B,4,Conventional,82.1944058726901
3374,640894,E  CAYUGA  ST,21940,B,4,Conventional,116.6039424363
3375,640899,CASTOR  AVE,21880,B,2,Sharrow,62.4150467083477
3376,640901,G  ST,35900,B,3,Conventional,221.704328643977
3377,640902,N  FRONT  ST,35200,B,3,Conventional,673.17742333804
3378,640931,I  ST,44760,B,4,Sharrow,222.767016752215
3379,640946,J  ST,45740,B,4,Sharrow,221.181121071878
3380,640950,N  5TH  ST,87890,B,3,Conventional,234.673613478291
3381,640963,W  LYCOMING  ST,52100,B,4,Conventional,374.720482878957
3382,640966,K  ST,47000,B,4,Sharrow,222.592505132879
3383,640982,L  ST,48700,B,4,Sharrow,221.867189631556
3384,640992,M  ST,52740,B,4,Sharrow,220.816242756455
3385,641005,CASTOR  AVE,21880,B,2,Sharrow,220.230601518418
3386,641007,G  ST,35900,B,3,Conventional,232.507853732584
3387,641047,I  ST,44760,B,4,Sharrow,233.756057605209
3388,641062,N  5TH  ST,87890,B,3,Conventional,218.335551129794
3389,641098,L  ST,48700,B,4,Sharrow,233.069244377645
3390,641122,CASTOR  AVE,21880,B,2,Sharrow,233.101744197035
3391,641124,G  ST,35900,B,3,Conventional,234.878899898707
3392,641127,N  FRONT  ST,35200,B,3,Conventional,448.606525176532
3393,641156,I  ST,44760,B,4,Conventional,233.873850792151
3394,641175,KENSINGTON  AVE,47420,B,3,Conventional,65.7717510435672
3395,641198,L  ST,48700,B,4,Sharrow,233.605526793029
3396,641222,G  ST,35900,B,3,Conventional,218.42490861088
3397,641226,CASTOR  AVE,21880,B,2,Sharrow,233.027455982899
3398,641232,KENSINGTON  AVE,47420,B,3,Conventional,183.642700141103
3399,641255,KENSINGTON  AVE,47420,B,3,Conventional,69.9671598875286
3400,641264,I  ST,44760,B,4,Conventional,217.983631069273
3401,641280,W  ERIE  AVE,32000,B,2,Conventional,101.208204786349
3402,641345,KENSINGTON  AVE,47420,B,3,Conventional,69.9875610789274
3403,641351,CASTOR  AVE,21880,B,2,Sharrow,216.152403331018
3404,641370,N  FRONT  ST,35200,B,3,Conventional,459.388286123079
3405,641384,KENSINGTON  AVE,47420,B,3,Conventional,102.893085789057
3406,641389,I  ST,44760,B,4,Conventional,223.034542702008
3407,641421,D  ST,27080,B,5,Conventional,462.374403935109
3408,641430,TORRESDALE  AVE,77600,B,2,Conventional,135.933142168819
3409,641434,TORRESDALE  AVE,77600,B,2,Conventional,162.423015128094
3410,641445,TORRESDALE  AVE,77600,B,2,Conventional,342.56865726526
3411,641446,KENSINGTON  AVE,47420,B,3,Conventional,205.420900924171
3412,641456,CASTOR  AVE,21880,B,2,Sharrow,211.360291562116
3413,641459,G  ST,35900,B,3,Conventional,453.674803897028
3414,641463,KENSINGTON  AVE,47420,B,3,Conventional,71.613363087139
3415,641500,I  ST,44760,B,4,Conventional,231.125437976891
3416,641517,KENSINGTON  AVE,47420,B,3,Conventional,152.414542871437
3417,641551,KENSINGTON  AVE,47420,B,3,Conventional,188.38397145055
3418,641552,CASTOR  AVE,21880,B,2,Conventional,229.179134136364
3419,641599,N  FRONT  ST,35200,B,3,Conventional,496.120500441746
3420,641611,KENSINGTON  AVE,47420,B,3,Conventional,155.507798750714
3421,641643,B  ST,15380,B,3,Conventional,498.427554738277
3422,641684,KENSINGTON  AVE,47420,B,3,Conventional,179.41488808196
3423,641700,CASTOR  AVE,21880,B,2,Conventional,236.592767917815
3424,641719,N  FRONT  ST,35200,B,3,Conventional,178.493391979501
3425,641721,G  ST,35900,B,3,Conventional,459.09265111222
3426,641748,B  ST,15380,B,3,Conventional,175.810267020094
3427,641750,I  ST,44760,B,4,Conventional,457.565379615864
3428,641752,KENSINGTON  AVE,47420,B,3,Conventional,188.867902899095
3429,641753,E  TIOGA  ST,77400,B,4,Conventional,69.9390731148549
3430,641757,E  TIOGA  ST,77400,B,4,Conventional,49.5535636047593
3431,641758,G  ST,35900,FT,3,Conventional,74.5539016337591
3432,641767,E  TIOGA  ST,77400,B,4,Conventional,128.85281737288
3433,641771,E  TIOGA  ST,77400,B,4,Conventional,71.8068252841803
3434,641772,G  ST,35900,FT,3,Conventional,34.665766882161
3435,641777,E  TIOGA  ST,77400,B,4,Conventional,71.9304670594672
3436,641782,E  TIOGA  ST,77400,B,4,Conventional,73.9827719878419
3437,641791,E  TIOGA  ST,77400,B,4,Conventional,109.543173000521
3438,641798,E  TIOGA  ST,77400,B,4,Conventional,53.923750832923
3439,641801,G  ST,35900,FT,3,Conventional,36.6515944387898
3440,641803,E  TIOGA  ST,77400,B,4,Conventional,55.5974020541789
3441,641810,E  TIOGA  ST,77400,B,4,Conventional,56.0797876562632
3442,641811,KENSINGTON  AVE,47420,B,3,Conventional,140.410321394948
3443,641817,E  TIOGA  ST,77400,B,4,Conventional,49.2118966055761
3444,641820,I  ST,44760,B,4,Conventional,111.285002495368
3445,641821,E  TIOGA  ST,77400,B,4,Conventional,51.4441205297342
3446,641827,E  TIOGA  ST,77400,B,4,Conventional,61.5623555537003
3447,641835,E  TIOGA  ST,77400,B,4,Conventional,73.2714251058122
3448,641844,E  TIOGA  ST,77400,B,4,Conventional,72.4580362453364
3449,641850,G  ST,35900,FT,3,Conventional,66.3893817673312
3450,641851,E  TIOGA  ST,77400,B,4,Conventional,74.0065374044249
3451,641860,E  TIOGA  ST,77400,B,4,Conventional,65.5081556165651
3452,641863,CASTOR  AVE,21880,B,2,Conventional,239.066821774071
3453,641871,E  TIOGA  ST,77400,B,4,Conventional,60.0491674979389
3454,641885,E  TIOGA  ST,77400,B,4,Conventional,122.172381427227
3455,641890,E  TIOGA  ST,77400,B,4,Conventional,58.2523792090801
3456,641902,KENSINGTON  AVE,47420,B,3,Conventional,166.36863170929
3457,641905,E  TIOGA  ST,77400,B,4,Conventional,55.3016867936068
3458,641916,I  ST,44760,B,4,Conventional,102.012239181339
3459,641917,E  TIOGA  ST,77400,B,4,Conventional,105.898026452403
3460,641922,W  SEDGLEY  AVE,71520,B,2,Conventional,176.672713755289
3461,641925,E  TIOGA  ST,77400,B,4,Conventional,76.7810406583196
3462,641926,B  ST,15380,B,3,Conventional,222.399083592961
3463,641929,W  SEDGLEY  AVE,71520,B,2,Conventional,36.7429760523099
3464,641939,CASTOR  AVE,21880,B,2,Conventional,103.873999304777
3465,641941,W  ALLEGHENY  AVE,12060,B,2,Conventional,59.5781738679234
3466,641942,E  TIOGA  ST,77400,B,4,Conventional,135.373863214056
3467,641958,W  ALLEGHENY  AVE,12060,B,2,Conventional,146.747478992811
3468,641965,W  ALLEGHENY  AVE,12060,B,2,Conventional,102.926099818841
3469,641969,B  ST,15380,B,3,Conventional,57.2436596465863
3470,641970,KENSINGTON  AVE,47420,B,3,Conventional,138.626150321208
3471,641972,E  TIOGA  ST,77400,B,4,Conventional,219.590442234126
3472,641974,W  ALLEGHENY  AVE,12060,B,2,Conventional,89.1126465002758
3473,641981,W  ALLEGHENY  AVE,12060,B,2,Conventional,87.882506848415
3474,641982,I  ST,44760,B,4,Conventional,83.6025809666416
3475,641998,W  ALLEGHENY  AVE,12060,B,2,Conventional,112.455468245065
3476,642004,W  ALLEGHENY  AVE,12060,B,2,Conventional,79.6018944043821
3477,642005,W  SEDGLEY  AVE,71520,B,2,Conventional,200.803672351957
3478,642014,I  ST,44760,B,4,Conventional,32.1879657838322
3479,642020,W  ALLEGHENY  AVE,12060,B,2,Conventional,224.152353665451
3480,642030,CASTOR  AVE,21880,B,2,Conventional,120.812642826622
3481,642039,I  ST,44760,B,4,Conventional,32.3026783844969
3482,642059,KENSINGTON  AVE,47420,B,3,Conventional,159.979526358343
3483,642060,B  ST,15380,B,3,Conventional,91.1336456144887
3484,642090,W  ALLEGHENY  AVE,12060,B,2,Conventional,67.8250805551915
3485,642096,W  ALLEGHENY  AVE,12060,B,2,Conventional,34.7241188810297
3486,642100,KENSINGTON  AVE,47420,B,3,Conventional,75.6884922191165
3487,642105,W  ALLEGHENY  AVE,12060,B,2,Conventional,73.4782640099411
3488,642111,W  ALLEGHENY  AVE,12060,B,2,Conventional,66.3508296890973
3489,642117,I  ST,44760,B,4,Conventional,77.5801123101785
3490,642120,CASTOR  AVE,21880,B,2,Conventional,109.37503154437
3491,642121,W  ALLEGHENY  AVE,12060,B,2,Conventional,53.873170068324
3492,642127,B  ST,15380,B,3,Conventional,72.0289820228125
3493,642132,W  ALLEGHENY  AVE,12060,B,2,Conventional,66.8876016862403
3494,642140,W  ALLEGHENY  AVE,12060,B,2,Conventional,57.4374065727007
3495,642144,W  ALLEGHENY  AVE,12060,B,2,Conventional,51.983115234956
3496,642146,W  ALLEGHENY  AVE,12060,B,2,Conventional,51.7346059170413
3497,642147,KENSINGTON  AVE,47420,B,3,Conventional,79.9183311761464
3498,642157,W  ALLEGHENY  AVE,12060,B,2,Conventional,61.4785243309419
3499,642188,W  ALLEGHENY  AVE,12060,B,2,Conventional,324.288233842604
3500,642189,CASTOR  AVE,21880,B,2,Conventional,98.4283016411682
3501,642190,KENSINGTON  AVE,47420,B,3,Conventional,76.0670105252281
3502,642195,W  ALLEGHENY  AVE,12060,B,2,Conventional,140.086843928012
3503,642204,W  ALLEGHENY  AVE,12060,B,2,Conventional,65.8133927266552
3504,642209,W  ALLEGHENY  AVE,12060,B,2,Conventional,66.9391501750108
3505,642213,W  ALLEGHENY  AVE,12060,B,2,Conventional,60.3669627329137
3506,642217,W  ALLEGHENY  AVE,12060,B,2,Conventional,59.9654730330108
3507,642219,I  ST,44760,B,4,Conventional,118.12215437875
3508,642224,KENSINGTON  AVE,47420,B,3,Conventional,76.1961379800095
3509,642232,W  ALLEGHENY  AVE,12060,B,2,Conventional,103.826015631459
3510,642240,W  ALLEGHENY  AVE,12060,B,2,Conventional,105.074593482218
3511,642243,W  ALLEGHENY  AVE,12060,B,2,Conventional,58.4076274017648
3512,642251,W  ALLEGHENY  AVE,12060,B,2,Conventional,61.3859796307759
3513,642252,KENSINGTON  AVE,47420,B,3,Conventional,78.0485626508234
3514,642261,E  ALLEGHENY  AVE,12040,B,2,Conventional,71.2535693688688
3515,642281,E  ALLEGHENY  AVE,12040,B,2,Conventional,145.843879035535
3516,642288,KENSINGTON  AVE,47420,B,3,Conventional,78.4358586335569
3517,642289,I  ST,44760,B,4,Conventional,102.990543318937
3518,642293,E  ALLEGHENY  AVE,12040,B,2,Conventional,104.477297503579
3519,642296,E  ALLEGHENY  AVE,12040,B,2,Conventional,34.9602270497995
3520,642298,CASTOR  AVE,21880,B,2,Conventional,172.824343619025
3521,642306,B  ST,15380,B,3,Conventional,233.005514706702
3522,642307,E  ALLEGHENY  AVE,12040,B,2,Conventional,81.2743335224625
3523,642322,E  ALLEGHENY  AVE,12040,B,2,Conventional,117.632536166578
3524,642328,E  ALLEGHENY  AVE,12040,B,2,Conventional,45.8374691516646
3525,642335,E  ALLEGHENY  AVE,12040,B,2,Conventional,81.8409359792501
3526,642340,KENSINGTON  AVE,47420,B,3,Conventional,79.6482583195416
3527,642341,E  ALLEGHENY  AVE,12040,B,2,Conventional,56.8521571176552
3528,642348,E  ALLEGHENY  AVE,12040,B,2,Conventional,52.7874303100607
3529,642352,E  ALLEGHENY  AVE,12040,B,2,Conventional,55.0824700789915
3530,642358,E  ALLEGHENY  AVE,12040,B,2,Conventional,55.0110101424317
3531,642369,E  ALLEGHENY  AVE,12040,B,2,Conventional,109.276934464639
3532,642370,KENSINGTON  AVE,47420,B,3,Conventional,78.817523617602
3533,642373,E  ALLEGHENY  AVE,12040,B,2,Conventional,54.5793972420039
3534,642383,E  ALLEGHENY  AVE,12040,B,2,Conventional,54.548705711181
3535,642386,E  ALLEGHENY  AVE,12040,B,2,Conventional,96.8378479665799
3536,642393,E  ALLEGHENY  AVE,12040,B,2,Conventional,122.69666937001
3537,642396,E  ALLEGHENY  AVE,12040,B,2,Conventional,57.3594678087077
3538,642400,KENSINGTON  AVE,47420,B,3,Conventional,77.5549586773416
3539,642401,E  ALLEGHENY  AVE,12040,B,2,Conventional,52.0992906128014
3540,642407,E  ALLEGHENY  AVE,12040,B,2,Conventional,52.6836699092885
3541,642410,E  ALLEGHENY  AVE,12040,B,2,Conventional,56.3877020414203
3542,642415,E  ALLEGHENY  AVE,12040,B,2,Conventional,140.39656698023
3543,642416,KENSINGTON  AVE,47420,B,3,Conventional,87.3876956490357
3544,642422,E  ALLEGHENY  AVE,12040,B,2,Conventional,47.5150969151136
3545,642433,E  ALLEGHENY  AVE,12040,B,2,Conventional,47.9761254031117
3546,642451,KENSINGTON  AVE,47420,B,3,Conventional,89.5332509777658
3547,642453,CASTOR  AVE,21880,B,2,Conventional,301.3934317202
3548,642469,E  ALLEGHENY  AVE,12040,B,2,Conventional,233.708321672056
3549,642492,ARAMINGO  AVE,12900,B,2,Conventional,331.184526001915
3550,642493,CASTOR  AVE,21880,B,2,Conventional,208.116259328537
3551,642510,CASTOR  AVE,21880,B,2,Conventional,243.147811546506
3552,642547,E  TIOGA  ST,77400,B,4,Conventional,7.05546915649968
3553,642577,OLD YORK  RD,61300,B,2,Conventional,133.892719849127
3554,642592,N  5TH  ST,87890,B,3,Conventional,90.5098153054767
3555,642595,RISING SUN  AVE,68600,B,2,Conventional,42.245894088106
3556,642627,CASTOR  AVE,21880,B,2,Conventional,327.203958421601
3557,642629,KENSINGTON  AVE,47420,B,3,Conventional,75.7331906290553
3558,642630,KENSINGTON  AVE,47420,B,3,Conventional,138.372757537466
3559,642637,E  WYOMING  AVE,85020,B,3,Conventional,425.271915152222
3560,642638,E  WYOMING  AVE,85020,B,3,Conventional,204.129817606657
3561,642654,CASTOR  AVE,21880,B,2,Conventional,77.3930898467992
3562,642655,CASTOR  AVE,21880,B,2,Conventional,241.697655735329
3563,642656,E  WYOMING  AVE,85020,B,3,Conventional,100.00885379883
3564,660049,ARAMINGO  AVE,12900,B,2,Conventional,352.166191976771
3565,660099,RICHMOND  ST,68240,B,3,Sharrow,97.5540386822095
3566,660100,RICHMOND  ST,68240,B,3,Sharrow,90.1176582831542
3567,660101,RICHMOND  ST,68240,B,3,Sharrow,86.4342016673293
3568,660103,RICHMOND  ST,68240,B,3,Sharrow,111.966589477831
3569,660104,RICHMOND  ST,68240,B,3,Sharrow,71.3766460191618
3570,660105,RICHMOND  ST,68240,B,3,Sharrow,225.506054953917
3571,660145,RICHMOND  ST,68240,B,3,Sharrow,113.987655572643
3572,660146,RICHMOND  ST,68240,B,3,Sharrow,144.987303794398
3573,660147,RICHMOND  ST,68240,B,3,Sharrow,108.709581756826
3574,660148,RICHMOND  ST,68240,B,3,Sharrow,77.6383491186226
3575,660192,RICHMOND  ST,68240,B,3,Sharrow,73.0404882228492
3576,660193,RICHMOND  ST,68240,B,3,Sharrow,75.9994567518241
3577,660194,RICHMOND  ST,68240,B,3,Sharrow,92.3353901936385
3578,660195,RICHMOND  ST,68240,B,3,Sharrow,79.9763057550883
3579,660196,RICHMOND  ST,68240,B,3,Sharrow,138.049012857634
3580,660197,RICHMOND  ST,68240,B,3,Sharrow,77.3225468322097
3581,660198,RICHMOND  ST,68240,B,3,Sharrow,28.1457739096199
3582,660199,RICHMOND  ST,68240,B,3,Sharrow,67.8081533632169
3583,660221,RICHMOND  ST,68240,B,3,Sharrow,63.5526232273493
3584,660222,RICHMOND  ST,68240,B,3,Sharrow,72.5519584537501
3585,660223,RICHMOND  ST,68240,B,3,Sharrow,86.1059898411984
3586,660244,RICHMOND  ST,68240,B,3,Sharrow,192.437504452782
3587,660247,RICHMOND  ST,68240,B,3,Separated Bike Lane,45.4858166814958
3588,660248,ARAMINGO  AVE,12900,B,2,Conventional,138.442621244583
3589,660249,ARAMINGO  AVE,12900,B,2,Conventional,255.598971658079
3590,660250,ARAMINGO  AVE,12900,B,2,Conventional,263.863701493968
3591,660252,ARAMINGO  AVE,12900,B,2,Conventional,147.940443234924
3592,660253,ARAMINGO  AVE,12900,B,2,Conventional,34.1411388063043
3593,660284,ORTHODOX  ST,61800,FT,3,Conventional,93.103577356459
3594,660285,ORTHODOX  ST,61800,FT,3,Conventional,96.4724162972568
3595,660286,ORTHODOX  ST,61800,FT,3,Conventional,99.9092302922114
3596,660287,ORTHODOX  ST,61800,FT,3,Conventional,99.9220637482364
3597,660288,ORTHODOX  ST,61800,FT,3,Conventional,101.035784863724
3598,660363,ORTHODOX  ST,61800,FT,3,Paint Buffered,114.207131180705
3599,660364,ORTHODOX  ST,61800,FT,3,Paint Buffered,111.151185344781
3600,660365,ORTHODOX  ST,61800,FT,3,Paint Buffered,117.779704935622
3601,660366,ORTHODOX  ST,61800,FT,3,Paint Buffered,118.89274126568
3602,660367,ORTHODOX  ST,61800,FT,3,Paint Buffered,88.7477460056228
3603,660368,ORTHODOX  ST,61800,FT,3,Paint Buffered,101.527361257772
3604,660369,ORTHODOX  ST,61800,FT,3,Paint Buffered,75.3361179656421
3605,660531,TORRESDALE  AVE,77600,B,2,Conventional,182.356014419455
3606,660532,TORRESDALE  AVE,77600,B,2,Conventional,160.101333286056
3607,660533,TORRESDALE  AVE,77600,B,2,Conventional,206.345424346703
3608,660534,TORRESDALE  AVE,77600,B,2,Conventional,76.1426384958559
3609,660535,TORRESDALE  AVE,77600,B,2,Conventional,66.696838260871
3610,660536,TORRESDALE  AVE,77600,B,2,Conventional,74.8580768202887
3611,660537,TORRESDALE  AVE,77600,B,2,Conventional,74.4284142930816
3612,660538,TORRESDALE  AVE,77600,B,2,Conventional,50.7230003690011
3613,660539,TORRESDALE  AVE,77600,B,2,Conventional,75.7419452119926
3614,660540,TORRESDALE  AVE,77600,B,2,Conventional,71.0339671468051
